timestamp,uptime,loss,median,ping1,ping2,ping3,ping4,ping5,ping6,ping7,ping8,ping9,ping10,ping11,ping12,ping13,ping14,ping15,ping16,ping17,ping18,ping19,ping20
2021-04-20 10:00:00,,0.0,0.0006104,0.0002272,0.0002496,0.0002732,0.0003096,0.0003564,0.00037640000000000004,0.00043,0.0004668,0.0005403999999999999,0.0005904,0.0006104,0.0006136000000000001,0.0006496,0.0007072000000000001,0.0008448,0.0012364,0.0015932000000000001,0.0017520000000000003,0.00198,0.0040132
2021-04-20 10:05:00,,0.0,0.00047720000000000005,0.00022640000000000003,0.00024680000000000004,0.0002768,0.00029319999999999997,0.00032280000000000004,0.0003496,0.0003756,0.0003884,0.00042760000000000004,0.00046399999999999995,0.00047720000000000005,0.00047720000000000005,0.00048359999999999994,0.0005499999999999999,0.0007168000000000001,0.0008544,0.0011092000000000003,0.001224,0.0025856,0.0091656
2021-04-20 10:10:00,,0.0,0.00040320000000000004,0.0001996,0.0002432,0.00028,0.0003036,0.00031680000000000006,0.0003264,0.00033640000000000005,0.0003568,0.00037,0.0003796,0.00040320000000000004,0.00041,0.00041,0.0004496,0.0006128,0.0006808000000000001,0.0009536,0.0011459999999999999,0.0020196,0.0082228
2021-04-20 10:15:00,,0.0,0.000604,0.00022400000000000002,0.00024000000000000003,0.00026639999999999997,0.0003236,0.0004016,0.0004628,0.00046599999999999994,0.00048240000000000007,0.0004924,0.00054,0.000604,0.0006072,0.0006412,0.0006711999999999999,0.0008244,0.0009379999999999999,0.0010535999999999998,0.0012152,0.0014656,0.0047352
2021-04-20 10:20:00,,0.0,0.0007408,0.00026040000000000004,0.00026720000000000004,0.0003076,0.0003504,0.00041959999999999995,0.00045520000000000006,0.000462,0.0005671999999999999,0.000584,0.0007152000000000001,0.0007408,0.0007748,0.0007976,0.0008955999999999999,0.0009776,0.0010499999999999997,0.0011687999999999998,0.0012887999999999999,0.0038896000000000004,0.011526000000000002
2021-04-20 10:25:00,,0.0,0.001304,0.00028359999999999995,0.0003412,0.00037079999999999996,0.0003804,0.0005596,0.0006376,0.0008312,0.0010083999999999998,0.0010692,0.0012156,0.001304,0.0013335999999999999,0.0013368,0.0016096,0.0016527999999999998,0.0018659999999999998,0.0026208,0.0029312,0.0054199999999999995,0.013802799999999999
2021-04-20 10:30:00,,0.0,0.000914,0.00022880000000000003,0.0002884,0.0003152,0.0003152,0.00041920000000000005,0.00047480000000000005,0.0005644000000000001,0.000632,0.0008072,0.0008588000000000002,0.000914,0.0009544000000000001,0.0010019999999999999,0.0012876000000000003,0.001416,0.0015632,0.0019268,0.0024832,0.004288,0.0135648
2021-04-20 10:35:00,,0.0,0.0005216,0.0002,0.0002704,0.00028,0.0002868,0.00033360000000000003,0.0003568,0.00036360000000000006,0.0003804,0.00047120000000000007,0.0005016,0.0005216,0.0005784000000000001,0.0006212,0.0007247999999999999,0.000786,0.0009475999999999999,0.0010248,0.0013760000000000003,0.0021160000000000003,0.0054096
2021-04-20 10:40:00,,0.0,0.0131076,0.00024760000000000006,0.0005315999999999999,0.0011776000000000002,0.0015412,0.0023255999999999997,0.0041068,0.0045248,0.0119976,0.0122452,0.012278400000000002,0.0131076,0.013562,0.013761999999999998,0.0137852,0.013829199999999998,0.013974799999999999,0.014058000000000001,0.014597600000000002,0.014837200000000002,0.016201999999999998
2021-04-20 10:45:00,,0.0,0.006510800000000001,0.00022920000000000001,0.00043919999999999994,0.0007500000000000001,0.0009264,0.0012948,0.0021368000000000003,0.0023388,0.005872799999999999,0.0059984,0.006035200000000001,0.006510800000000001,0.006790399999999999,0.0069412,0.006981599999999999,0.007116399999999999,0.007181999999999999,0.0072892,0.0075439999999999995,0.0076516000000000015,0.008986000000000001
