timestamp,uptime,loss,median,ping1,ping2,ping3,ping4,ping5,ping6,ping7,ping8,ping9,ping10,ping11,ping12,ping13,ping14,ping15,ping16,ping17,ping18,ping19,ping20
2021-04-20 10:00:00,,0.0,0.0007628,0.00023640000000000003,0.000294,0.00039600000000000003,0.00041559999999999996,0.0004768,0.0005388,0.0005723999999999999,0.0006024000000000001,0.0007072000000000001,0.0007172,0.0007628,0.0007692,0.0008284,0.0008604000000000001,0.0008864000000000002,0.0010304000000000001,0.0011512,0.0014320000000000001,0.0015284,0.0018304000000000003
2021-04-20 10:05:00,,0.0,0.0007959999999999999,0.00031840000000000004,0.00035760000000000007,0.0004396,0.0004496,0.0005327999999999999,0.0005492,0.0005688000000000001,0.0006464,0.0007456,0.0007691999999999999,0.0007959999999999999,0.0008572,0.0009516,0.0009516,0.0009956,0.0010943999999999997,0.0012412,0.0013388,0.0014763999999999999,0.0019232000000000001
2021-04-20 10:10:00,,0.0,0.0006576,0.000394,0.00042080000000000004,0.0004368,0.00044,0.0004792,0.00048240000000000007,0.0004992,0.0005652,0.0006044000000000001,0.000648,0.0006576,0.0007204,0.0007723999999999999,0.0008064000000000001,0.0008528,0.0010452,0.0011408,0.0013372,0.0014088,0.0028228000000000003
2021-04-20 10:15:00,,0.0,0.0006136000000000001,0.0003488,0.000372,0.0003856,0.00041959999999999995,0.00044640000000000006,0.0005007999999999999,0.0005208000000000001,0.0005436,0.0005568,0.0006067999999999999,0.0006136000000000001,0.0006432,0.0007176000000000001,0.0008152,0.00093,0.0010712,0.0011616,0.0013092,0.0014412,0.0025096
2021-04-20 10:20:00,,0.0,0.0006132,0.00028600000000000007,0.0003264,0.00038720000000000003,0.0004372,0.0004536,0.0004792,0.0005059999999999999,0.0005772,0.0005804,0.0006032,0.0006132,0.0006536000000000001,0.0008487999999999999,0.0008872,0.0010304000000000001,0.0016032000000000002,0.0018528,0.0022216,0.00266,0.0029008000000000003
2021-04-20 10:25:00,,0.0,0.0013172000000000001,0.0002904,0.0003744,0.00040679999999999997,0.0004432000000000001,0.0005484,0.0007592,0.0007688,0.0008824000000000001,0.0009572,0.001008,0.0013172000000000001,0.0026524,0.0028312,0.0029876,0.0035152,0.004253999999999999,0.0060224,0.0075016,0.015092800000000002,0.04425079999999999
2021-04-20 10:30:00,,0.0,0.0010992,0.0002796,0.0003796,0.00038960000000000004,0.0004536,0.0005356,0.0006416,0.000696,0.0007548,0.0008104,0.0008667999999999999,0.0010992,0.0017472,0.00187,0.0019504,0.0021912000000000004,0.0024728000000000003,0.0033384,0.0040952,0.0076444,0.023763199999999998
2021-04-20 10:35:00,,0.0,0.0008332000000000001,0.0003244,0.0003632,0.0004684,0.0005212,0.0006256,0.0006424,0.0006748,0.000698,0.0007756,0.0007915999999999999,0.0008332000000000001,0.0008596,0.0008948000000000001,0.0009184,0.0009996,0.0010456,0.0010908,0.0014608000000000002,0.0022036,0.0034624000000000005
2021-04-20 10:40:00,,0.0,0.012927200000000002,0.0005675999999999999,0.0006456,0.0009044,0.0010940000000000001,0.0026452,0.0028964000000000004,0.011447200000000001,0.011678000000000001,0.0117916,0.012403600000000002,0.012927200000000002,0.0130016,0.013912800000000001,0.014167200000000001,0.014352,0.014409199999999999,0.014929200000000002,0.016324400000000003,0.017299600000000002,0.12618759999999998
2021-04-20 10:45:00,,0.0,0.00638,0.0003708,0.000576,0.0007228000000000001,0.0008060000000000001,0.0015164,0.0016452,0.0056676,0.00578,0.005832,0.0061200000000000004,0.00638,0.0064732,0.006902000000000001,0.007037600000000001,0.007176,0.0072732000000000005,0.007557199999999999,0.008146000000000002,0.0084808,0.0598908
2021-04-20 10:50:00,,0.0,0.0005384,0.00022320000000000003,0.00031680000000000006,0.000346,0.0003936,0.00040720000000000003,0.00043400000000000003,0.0004408,0.0004644,0.00047760000000000006,0.0004912,0.0005384,0.0005672,0.0005944,0.0006244,0.0006972,0.0007528,0.0007856,0.0008264000000000001,0.0050856,0.0808012
2021-04-20 10:55:00,,0.0,0.0005204,0.0002472,0.00028080000000000005,0.0003112,0.00035400000000000004,0.000374,0.00038359999999999995,0.0004004,0.00041,0.0004948,0.0005011999999999999,0.0005204,0.0005272000000000001,0.0005536,0.00057,0.00063,0.00066,0.0006732,0.0007603999999999999,0.0028183999999999996,0.0384192
2021-04-20 11:00:00,,0.0,0.0005027999999999999,0.00024639999999999997,0.000266,0.0003128,0.00037,0.0004036,0.0004172,0.0004372,0.0004372,0.0004892,0.0004959999999999999,0.0005027999999999999,0.00054,0.00056,0.0005972,0.0006572,0.0006872,0.0006904000000000001,0.0007564000000000001,0.0009619999999999999,0.000982
2021-04-20 11:05:00,,0.0,0.0005512000000000001,0.00022640000000000003,0.00031800000000000003,0.00036119999999999994,0.00039719999999999995,0.0004372,0.00044359999999999994,0.00046359999999999994,0.0004704000000000001,0.000504,0.0005276000000000001,0.0005512000000000001,0.0005740000000000001,0.0005872,0.0007256,0.0007991999999999999,0.0009855999999999999,0.0010128,0.0010968,0.0012683999999999998,0.0027776
2021-04-20 11:10:00,,0.0,0.0005868333333333334,0.00023366666666666666,0.00028849999999999997,0.00036266666666666663,0.00038950000000000003,0.00040899999999999997,0.0004158333333333333,0.0004495,0.00047316666666666666,0.0005131666666666667,0.0005363333333333333,0.0005868333333333334,0.0005968333333333333,0.0006,0.0006775,0.0007165,0.0009901666666666668,0.0010575,0.0012121666666666667,0.0014925,0.0075769999999999995
