timestamp,uptime,loss,median,ping1,ping2,ping3,ping4,ping5,ping6,ping7,ping8,ping9,ping10,ping11,ping12,ping13,ping14,ping15,ping16,ping17,ping18,ping19,ping20
2021-04-20 10:00:00,,0.0,0.0004624,0.00013,0.00013679999999999996,0.0001532,0.0001732,0.0001964,0.0002064,0.0002064,0.00025039999999999996,0.00028719999999999993,0.0003916,0.0004624,0.0005092,0.0006384000000000001,0.0006616,0.0008848,0.0013824000000000002,0.0013892000000000002,0.0017368000000000001,0.0022923999999999996,0.0031612
2021-04-20 10:05:00,,0.0,0.0003228,0.0001504,0.00015360000000000002,0.0001568,0.00017,0.00019,0.0001932,0.0001932,0.00021239999999999999,0.00023199999999999997,0.0002804,0.0003228,0.0003456,0.00040800000000000005,0.00048240000000000007,0.0006328,0.000954,0.0012632000000000001,0.001448,0.0029268000000000002,0.0036000000000000003
2021-04-20 10:10:00,,0.0,0.0003388,0.000126,0.0001464,0.0001464,0.0001564,0.0001696,0.0001764,0.0001832,0.0002444,0.00028840000000000007,0.0003256,0.0003388,0.0003488,0.0003616,0.00040720000000000003,0.0005348,0.0007248,0.0011476000000000001,0.0012892000000000001,0.0023844,0.0026464
2021-04-20 10:15:00,,0.0,0.00037640000000000004,0.0001032,0.0001468,0.0001468,0.0001636,0.0001804,0.00019040000000000002,0.00019360000000000002,0.00027,0.0003368,0.0003664,0.00037640000000000004,0.0004136,0.0004408000000000001,0.0004676,0.0005292000000000001,0.0005967999999999999,0.0008504000000000001,0.0009964,0.0021171999999999996,0.0052948000000000005
2021-04-20 10:20:00,,0.0,0.00041079999999999996,9.32e-05,0.00014319999999999998,0.00014319999999999998,0.0001632,0.0001764,0.0001932,0.0002068,0.0002768,0.0003128,0.00038720000000000003,0.00041079999999999996,0.0004404,0.0005824000000000001,0.0006328,0.0006732,0.0006832,0.0008156,0.0009252,0.0013955999999999999,0.0044852
2021-04-20 10:25:00,,0.0,0.001144,0.00011719999999999999,0.00013319999999999999,0.0002012,0.00028240000000000003,0.00031959999999999996,0.00036,0.00055,0.0007287999999999999,0.0007691999999999999,0.0009031999999999999,0.001144,0.0013272,0.00166,0.0018832,0.001906,0.0030924000000000004,0.0033112000000000003,0.006090400000000001,0.0081764,0.0090948
2021-04-20 10:30:00,,0.0,0.0008271999999999999,0.0001504,0.0001708,0.00021640000000000003,0.00025160000000000004,0.0002812,0.000304,0.0004176,0.0005048,0.0005276,0.00063,0.0008271999999999999,0.0009171999999999999,0.0011404,0.0013044,0.0013144,0.0020752,0.0021752,0.0034816,0.0048864,0.0056568
2021-04-20 10:35:00,,0.0,0.0005608,0.00016680000000000002,0.00019,0.0002032,0.00021,0.00033200000000000005,0.0003352,0.00036839999999999996,0.0003952,0.00042560000000000005,0.0004648,0.0005608,0.0005775999999999999,0.0007107999999999999,0.0007767999999999999,0.0007868,0.0009644,0.0010659999999999999,0.0011132000000000002,0.0015016,0.0020047999999999997
2021-04-20 10:40:00,,0.0,0.013527199999999996,0.0002788,0.0022232000000000003,0.0023691999999999997,0.0025356,0.0026783999999999996,0.0041811999999999995,0.012071999999999998,0.012278800000000001,0.012740399999999999,0.012767200000000001,0.013527199999999996,0.0138396,0.0143504,0.014393600000000001,0.014566800000000001,0.0146664,0.0154864,0.0163012,0.020127600000000002,0.2306096
2021-04-20 10:45:00,,0.0,0.006448399999999999,0.0002076,0.0011264,0.0011935999999999997,0.0012772,0.0013323999999999999,0.0020396,0.0057484,0.0058616,0.0060728,0.006096000000000001,0.006448399999999999,0.0065924,0.0068200000000000005,0.00686,0.0069467999999999995,0.007070800000000001,0.007469600000000001,0.0079596,0.0097468,0.1089756
2021-04-20 10:50:00,,0.0,0.000284,0.0001296,0.0001464,0.0001532,0.0001564,0.0001696,0.0001764,0.00019,0.0002132,0.00022,0.00028080000000000005,0.000284,0.0002908,0.0003144,0.0003272,0.0003372,0.0005452,0.0006428,0.0007312,0.0008731999999999999,0.0009892
2021-04-20 10:55:00,,0.0,0.00023199999999999997,9.960000000000001e-05,0.00011960000000000001,0.0001228,0.0001296,0.0001328,0.000136,0.00015599999999999997,0.0001692,0.00017240000000000002,0.00022520000000000003,0.00023199999999999997,0.00023520000000000005,0.00024480000000000004,0.0002584,0.0002684,0.00037240000000000005,0.00047200000000000003,0.0006035999999999999,0.0008548,0.0009700000000000002
2021-04-20 11:00:00,,0.0,0.0001932,9.680000000000001e-05,0.0001168,0.0001236,0.00012680000000000002,0.00013360000000000002,0.00013360000000000002,0.0001468,0.0001568,0.0001568,0.0001832,0.0001932,0.0002136,0.0002612,0.0002744,0.00031160000000000004,0.0003652,0.0004212,0.0005843999999999999,0.000912,0.0009904000000000002
2021-04-20 11:05:00,,0.0,0.00019,0.0001136,0.00012680000000000002,0.00014359999999999997,0.00014359999999999997,0.00015360000000000002,0.00015360000000000002,0.0001704,0.0001736,0.0001736,0.00018,0.00019,0.0002132,0.00026280000000000005,0.00036119999999999994,0.0005064,0.0005528000000000001,0.0005928,0.0007664000000000001,0.0008784000000000001,0.0010000000000000002
2021-04-20 11:10:00,,0.0,0.00018316666666666666,9.95e-05,0.00012316666666666666,0.0001363333333333333,0.0001363333333333333,0.0001395,0.0001463333333333333,0.0001595,0.0001731666666666667,0.00018,0.00018,0.00018316666666666666,0.00025100000000000003,0.0002841666666666666,0.0003353333333333333,0.0004638333333333333,0.0004901666666666666,0.000578,0.000676,0.000676,0.0013074999999999999
